"locid","address","X","Y","capacity","ID"
"38.6218011,-77.3299074","15200 Warbler Court WOODBRIDGE VA 22193",38.6218011,-77.3299074,4,"l5041"
"36.8232556,-76.3861901","211 Jacquelyn Drive PORTSMOUTH VA 23701",36.8232556,-76.3861901,4,"l5042"
"36.8418913,-76.2341294","3616 Utah Avenue NORFOLK VA 23502",36.8418913,-76.2341294,4,"l5043"
"36.8479468,-76.2802066","419 Walke Street NORFOLK VA 23504",36.8479468,-76.2802066,4,"l5044"
"36.7486531,-76.5551224","1100 Pin Oak Drive SUFFOLK VA 23434",36.7486531,-76.5551224,4,"l5045"
"37.2815674,-79.86431","208 Laurel Hill Drive Apt. 8 VINTON VA 24179",37.2815674,-79.86431,4,"l5046"
"38.476489,-77.430189","601 Madison Court STAFFORD VA 22556",38.476489,-77.430189,4,"l5047"
"38.6759982,-77.3535513","12959 Mandolin Lane WOODBRIDGE VA 22192",38.6759982,-77.3535513,4,"l5048"
"36.8577061,-76.1813866","1145 Reel Street NORFOLK VA 23502",36.8577061,-76.1813866,4,"l5049"
"36.8638889,-76.2746356","861 A Avenue NORFOLK VA 23504",36.8638889,-76.2746356,4,"l5050"
"36.8747472,-76.3937605","3675 Gateway Drive 1-B PORTSMOUTH VA 23703",36.8747472,-76.3937605,4,"l5051"
"37.035779,-76.422362","628 Hollomon Drive HAMPTON VA 23666",37.035779,-76.422362,4,"l5052"
"37.053438,-76.3673548","7 Bickfield Drive HAMPTON VA 23666",37.053438,-76.3673548,4,"l5053"
"38.9879464,-77.4966799","22732 Dulles Gap Court ASHBURN VA 20148",38.9879464,-77.4966799,4,"l5054"
"37.4657387,-77.5515751","2604 Cropper Circle NORTH CHESTERFIELD VA 23235",37.4657387,-77.5515751,4,"l5055"
"36.878064,-76.2292407","5040 Krick Street NORFOLK VA 23513",36.878064,-76.2292407,4,"l5056"
"36.6110492,-79.3748039","405 Greenwich Circle DANVILLE VA 24540",36.6110492,-79.3748039,4,"l5057"
"36.8772591,-76.2276564","2660 Azalea Garden Road NORFOLK VA 23513-2772",36.8772591,-76.2276564,4,"l5058"
"36.7158109,-76.6583496","205 Tracy Drive SUFFOLK VA 23434",36.7158109,-76.6583496,4,"l5059"
"36.8255584,-76.2637461","1708 Vine Street NORFOLK VA 23523",36.8255584,-76.2637461,4,"l5060"
"37.4987215,-77.3913626","1405 Hyner Circle RICHMOND VA 23231",37.4987215,-77.3913626,4,"l5061"
"37.5076644,-77.5146978","6210 Beaufont Hills Court RICHMOND VA 23225",37.5076644,-77.5146978,4,"l5062"
"37.7608087,-75.6074803","27123 Seaside Park PARKSLEY VA 23421",37.7608087,-75.6074803,4,"l5063"
"37.5141639,-77.4753732","305 West Roanoke Street RICHMOND VA 23225",37.5141639,-77.4753732,4,"l5064"
"36.8615517,-76.222609","5418 Greenplain Road Apt. 102 NORFOLK VA 23502",36.8615517,-76.222609,4,"l5065"
"37.4821515,-77.4935659","5507 Troy Road RICHMOND VA 23224",37.4821515,-77.4935659,4,"l5066"
"38.904161,-77.516191","42986 Matties Terrace SOUTH RIDING VA 20152",38.904161,-77.516191,4,"l5067"
"37.0916562,-76.455195","163 Rose Court Apt. #12 NEWPORT NEWS VA 23601",37.0916562,-76.455195,4,"l5068"
"37.5572135,-77.4510232","1260 West Moore Street RICHMOND VA 23220",37.5572135,-77.4510232,4,"l5069"
"38.790641,-77.50622","7667 Callan Drive MANASSAS VA 20109",38.790641,-77.50622,4,"l5070"
"36.817645,-76.1096043","652 Hustings Court Lane VIRGINIA BEACH VA 23452",36.817645,-76.1096043,4,"l5071"
"38.9383317,-77.5490711","24519 Glenville Grove Terrace ALDIE VA 20105",38.9383317,-77.5490711,4,"l5072"
"39.08828,-77.492202","43594 Wild Ginger Terrace LEESBURG VA 20176",39.08828,-77.492202,4,"l5073"
"36.670614,-76.918405","183 Broad Street FRANKLIN VA 23851",36.670614,-76.918405,4,"l5074"
"38.7681308,-77.4361551","9758 Corbett Circle MANASSAS PARK VA 20111",38.7681308,-77.4361551,4,"l5075"
"38.3460155,-77.4355254","3 Rice Road FREDERICKSBURG VA 22405",38.3460155,-77.4355254,4,"l5076"
"37.4137983,-75.8840472","8481 Sylvan Scene Drive MACHIPONGO VA 23405",37.4137983,-75.8840472,4,"l5077"
"38.9102772,-77.5557398","25566 Mindful Court ALDIE VA 20105",38.9102772,-77.5557398,4,"l5078"
"38.0724862,-78.4925308","2315-B Peyton Drive CHARLOTTESVILLE VA 22901",38.0724862,-78.4925308,4,"l5079"
"36.9397704,-76.568352","20433 Campbells Chapel Drive CARROLLTON VA 23314",36.9397704,-76.568352,NA,"l5080"
"37.4607721,-77.5954654","2101 Providence Place NORTH CHESTERFIELD VA 23236-1855",37.4607721,-77.5954654,4,"l5081"
"38.9323219,-77.5585466","41729 Stonecutter Street ALDIE VA 20105",38.9323219,-77.5585466,4,"l5082"
"36.7363229,-76.0815905","2617 Alameda Drive VIRGINIA BEACH VA 23456",36.7363229,-76.0815905,4,"l5083"
"39.006735,-77.424395","45579 Hutchens Square STERLING VA 20166",39.006735,-77.424395,4,"l5084"
"37.751577,-75.7195095","21276 Bayside Road ONANCOCK VA 23417",37.751577,-75.7195095,4,"l5085"
"38.4521095,-78.0289253","12114 Majestic Place CULPEPER VA 22701",38.4521095,-78.0289253,4,"l5086"
"37.342679,-78.9887163","118 Hillcrest Drive CONCORD VA 24538",37.342679,-78.9887163,4,"l5087"
"37.2085235,-77.4096134","7 Saint John Court PETERSBURG VA 23803-5784",37.2085235,-77.4096134,4,"l5088"
"37.5370733,-77.2910886","3008 Chartwood Drive SANDSTON VA 23150",37.5370733,-77.2910886,4,"l5089"
"38.6742953,-77.419825","7209 Ridgeway Drive MANASSAS VA 20112",38.6742953,-77.419825,4,"l5090"
"37.5146587,-77.3870213","5216 Randall Avenue HENRICO VA 23231",37.5146587,-77.3870213,4,"l5091"
"39.0566129,-77.4693423","44250 Huron Terrace ASHBURN VA 20147",39.0566129,-77.4693423,4,"l5092"
"38.61787,-77.310906","15429 Binder Court WOODBRIDGE VA 22193",38.61787,-77.310906,4,"l5093"
"36.7899279,-76.1905773","1724 Delaney Street VIRGINIA BEACH VA 23464",36.7899279,-76.1905773,4,"l5094"
"37.5735863,-77.3745441","1317 Selma Lane RICHMOND VA 23223",37.5735863,-77.3745441,4,"l5095"
"37.159366,-76.5188129","805 Marly Court NEWPORT NEWS VA 23608",37.159366,-76.5188129,4,"l5096"
"36.7996759,-76.2033343","5915 Clear Springs Road VIRGINIA BEACH VA 23464",36.7996759,-76.2033343,4,"l5097"
"36.8566285,-76.4147506","3129 Dunworken Drive CHESAPEAKE VA 23321",36.8566285,-76.4147506,4,"l5098"
"38.7510162,-77.7174422","5136 Spring Branch Drive WARRENTON VA 20187",38.7510162,-77.7174422,4,"l5099"
"38.9131337,-77.4941036","25453 Hopton House Terrace CHANTILLY VA 20152",38.9131337,-77.4941036,4,"l5100"
"36.9105351,-76.2378864","1333 Oakmont Court NORFOLK VA 23513",36.9105351,-76.2378864,4,"l5101"
"37.4400209,-77.4772554","4432 Cogbill Road NORTH CHESTERFIELD VA 23234",37.4400209,-77.4772554,4,"l5102"
"39.1433509,-77.773414","17140 Leamington Way ROUND HILL VA 20141",39.1433509,-77.773414,4,"l5103"
"37.5240355,-77.4417667","151 West Commerce Rd Apt 418 RICHMOND VA 23224",37.5240355,-77.4417667,4,"l5104"
"39.020258,-77.499706","43397 Markham Place ASHBURN VA 20147",39.020258,-77.499706,4,"l5105"
"38.6698397,-77.3779529","14028 Baneberry Circle MANASSAS VA 20112",38.6698397,-77.3779529,4,"l5106"
"38.7894193,-77.4418929","8012 Rugby Road MANASSAS VA 20111",38.7894193,-77.4418929,4,"l5107"
"36.588225,-76.928651","31404 Darden Street FRANKLIN VA 23851",36.588225,-76.928651,4,"l5108"
"37.6025808,-77.4458375","830 Azalea Avenue RICHMOND VA 23227",37.6025808,-77.4458375,4,"l5109"
"36.825158,-76.3171312","1714 Charleston Ave PORTSMOUTH VA 23704",36.825158,-76.3171312,4,"l5110"
"37.5231518,-77.4445376","1014 Porter Street RICHMOND VA 23224",37.5231518,-77.4445376,4,"l5111"
"38.057549,-78.0840243","527 South Spotswood Trail LOUISA VA 23093",38.057549,-78.0840243,4,"l5112"
"38.9011604,-77.5245227","25809 Flyaway Court CHANTILLY VA 20152",38.9011604,-77.5245227,4,"l5113"
"38.9705792,-77.5169523","42924 Southview Manor Drive ASHBURN VA 20148",38.9705792,-77.5169523,4,"l5114"
"37.5094809,-77.4424756","1814 Fairfax Avenue RICHMOND VA 23224",37.5094809,-77.4424756,4,"l5115"
"36.8673096,-76.3987024","3511 Pierce Street PORTSMOUTH VA 23703",36.8673096,-76.3987024,4,"l5116"
"36.7825184,-76.1480983","1821 Sydenham Trail VIRGINIA BEACH VA 23464",36.7825184,-76.1480983,4,"l5117"
"36.8510501,-76.2622361","2409 Myrtle Avenue NORFOLK VA 23504",36.8510501,-76.2622361,4,"l5118"
"38.5732361,-77.334641","17482 Isle Royale Terrace DUMFRIES VA 22025",38.5732361,-77.334641,4,"l5119"
"36.873779,-76.401463","3684 Towne Point Road Apt. B PORTSMOUTH VA 23703",36.873779,-76.401463,4,"l5120"
"36.8784159,-76.2564433","3310 Argonne Avenue NORFOLK VA 23509",36.8784159,-76.2564433,4,"l5121"
"36.9909436,-76.4026355","1354 28th Street NEWPORT NEWS VA 23607",36.9909436,-76.4026355,4,"l5122"
"36.8441453,-76.2606974","721 Forbes Street NORFOLK VA 23504",36.8441453,-76.2606974,4,"l5123"
"36.7833395,-76.3496414","1108 Kenelm Court CHESAPEAKE VA 23323",36.7833395,-76.3496414,4,"l5124"
"36.8766065,-76.2870792","413 West 32nd Street NORFOLK VA 23508",36.8766065,-76.2870792,4,"l5125"
"38.5904292,-77.2935656","16636 Flotilla Way WOODBRIDGE VA 22191",38.5904292,-77.2935656,4,"l5126"
"38.920423,-77.557494","25203 Destination Square ALDIE VA 20105",38.920423,-77.557494,4,"l5127"
"36.9138317,-76.2270226","1747 Kingsway Road NORFOLK VA 23518",36.9138317,-76.2270226,4,"l5128"
"38.61911,-77.269507","15383 Grist Mill Terrace WOODBRIDGE VA 22191",38.61911,-77.269507,4,"l5129"
"37.420272,-77.443808","2911 Alcott Road RICHMOND VA 23237",37.420272,-77.443808,4,"l5130"
"38.0167654,-78.4994866","518 Cleveland Avenue CHARLOTTESVILLE VA 22903",38.0167654,-78.4994866,4,"l5131"
"37.8592986,-75.5914579","13163 Bethel Church HALLWOOD VA 23359",37.8592986,-75.5914579,4,"l5132"
"37.3243618,-77.4472719","4809 Cedar Cliff Road CHESTER VA 23831",37.3243618,-77.4472719,4,"l5133"
"38.9215401,-77.5200769","42782 Nations Street SOUTH RIDING VA 20152",38.9215401,-77.5200769,4,"l5134"
"37.5574254,-77.3497829","228 Westover Avenue RICHMOND VA 23223",37.5574254,-77.3497829,4,"l5135"
"37.4920867,-77.5174003","6547 Ludwig Road RICHMOND VA 23225",37.4920867,-77.5174003,4,"l5136"
"38.583711,-77.297507","2812 Pulpit Hill Court WOODBRIDGE VA 22191",38.583711,-77.297507,4,"l5137"
"37.0408788,-76.4429546","27 Cornwall Terrace HAMPTON VA 23666",37.0408788,-76.4429546,4,"l5138"
"37.0794593,-76.4816573","504 Oscar Loop Apt. 102B NEWPORT NEWS VA 23606",37.0794593,-76.4816573,4,"l5139"
"36.8535108,-76.1639616","5375 Grand Lake Crescent VIRGINIA BEACH VA 23462",36.8535108,-76.1639616,4,"l5140"
"37.2552265,-77.4262923","3300 Julep Drive SOUTH CHESTERFIELD VA 23834",37.2552265,-77.4262923,4,"l5141"
"39.0278047,-77.465738","21264 Barley Hall Terrace ASHBURN VA 20147",39.0278047,-77.465738,4,"l5142"
"36.8807804,-76.2334052","3128 Sewells Point Road NORFOLK VA 23513-2224",36.8807804,-76.2334052,4,"l5143"
"37.5717655,-77.3608019","4120 Mylan Road RICHMOND VA 23223",37.5717655,-77.3608019,4,"l5144"
"36.7936429,-76.4505469","5436 Royal Tern Court CHESAPEAKE VA 23321",36.7936429,-76.4505469,4,"l5145"
"38.5933151,-77.3111055","3219 Hour Glass Drive DUMFRIES VA 22026",38.5933151,-77.3111055,4,"l5146"
"37.0453905,-76.3385153","18 Markham Drive HAMPTON VA 23669",37.0453905,-76.3385153,4,"l5147"
"38.6742944,-77.3873712","6037 Omega Lane MANASSAS VA 20112",38.6742944,-77.3873712,4,"l5148"
"38.0215977,-78.4715092","1120 Leonard Street CHARLOTTESVILLE VA 22902",38.0215977,-78.4715092,4,"l5149"
"38.8390785,-77.6535006","15651 Picketts Store Place HAYMARKET VA 20169",38.8390785,-77.6535006,4,"l5150"
"38.9158216,-77.5672929","25495 Kinsale Place ALDIE VA 20105",38.9158216,-77.5672929,4,"l5151"
"38.6751764,-77.3542354","5058 Anchorstone Drive WOODBRIDGE VA 22192",38.6751764,-77.3542354,4,"l5152"
"37.2241381,-77.4181325","914 West Washington Street PETERSBURG VA 23803",37.2241381,-77.4181325,4,"l5153"
"37.3818422,-77.4421618","3518 Midhurst Drive CHESTER VA 23831",37.3818422,-77.4421618,4,"l5154"
"38.6692002,-77.3662013","5471 Quaint Drive WOODBRIDGE VA 22193",38.6692002,-77.3662013,4,"l5155"
"37.6506279,-77.6289572","12017 Springrock Court RICHMOND VA 23233",37.6506279,-77.6289572,4,"l5156"
"38.6699058,-77.3376696","4400 Kenwood Drive WOODBRIDGE VA 22193",38.6699058,-77.3376696,4,"l5157"
"38.4817914,-77.9806726","651 Highview Court CULPEPER VA 22701",38.4817914,-77.9806726,4,"l5158"
"39.1057334,-77.5345673","449 Andromeda Terrace LEESBURG VA 20176",39.1057334,-77.5345673,4,"l5159"
"37.4436903,-77.4443987","2801 Camberwell Road Unit C NORTH CHESTERFIELD VA 23234",37.4436903,-77.4443987,4,"l5160"
"38.6138743,-77.3758","5745 Fincastle Drive MANASSAS VA 20112",38.6138743,-77.3758,4,"l5161"
"36.6966237,-76.2352158","120 James Earl Drive CHESAPEAKE VA 23322",36.6966237,-76.2352158,4,"l5162"
"36.7238186,-76.5682617","207 South Lloyd Street SUFFOLK VA 23434",36.7238186,-76.5682617,4,"l5163"
"36.7775934,-76.2724296","1612 Red Head Court CHESAPEAKE VA 23320",36.7775934,-76.2724296,4,"l5164"
"39.087956,-77.548059","637 Burnside Terrace LEESBURG VA 20175",39.087956,-77.548059,4,"l5165"
"37.0333109,-76.422435","420 Big Bethel Road HAMPTON VA 23666",37.0333109,-76.422435,4,"l5166"
"39.0480224,-77.4818934","20522 Comfort Court ASHBURN VA 20147",39.0480224,-77.4818934,4,"l5167"
"38.0483844,-78.4612297","1230 Holmes Avenue CHARLOTTESVILLE VA 22901",38.0483844,-78.4612297,4,"l5168"
"36.8180009,-76.3306903","3209 Downes Street PORTSMOUTH VA 23704",36.8180009,-76.3306903,4,"l5169"
"37.2126642,-77.4301016","506 Magnolia Farms Drive PETERSBURG VA 23803",37.2126642,-77.4301016,4,"l5170"
"36.8526303,-76.3385153","134 Florida Avenue PORTSMOUTH VA 23707",36.8526303,-76.3385153,4,"l5171"
"37.2370348,-78.562537","550 West Lockett Creek Blvd PAMPLIN VA 23958",37.2370348,-78.562537,4,"l5172"
"38.6336574,-77.3182294","14668 Cloverdale Road WOODBRIDGE VA 22193",38.6336574,-77.3182294,4,"l5173"
"38.9898387,-77.4889732","22649 Upperville Heights Square ASHBURN VA 20148",38.9898387,-77.4889732,4,"l5174"
"39.0201744,-77.3884475","1800 N. Brunswick Street STERLING VA 20164",39.0201744,-77.3884475,4,"l5175"
"36.7778529,-76.5336721","106 Rockland Terrance SUFFOLK VA 23434-2053",36.7778529,-76.5336721,4,"l5176"
"38.6117124,-77.2605183","15525 Marsh Overlook Drive WOODBRIDGE VA 22191",38.6117124,-77.2605183,4,"l5177"
"38.9817933,-77.4055846","22925 Whitehall Terrace STERLING VA 20166",38.9817933,-77.4055846,4,"l5178"
"39.0420348,-77.3607736","20726 Hollow Falls Terrace STERLING VA 20165",39.0420348,-77.3607736,4,"l5179"
"38.871935,-77.545099","26924 Barnsley Place CHANTILLY VA 20152",38.871935,-77.545099,4,"l5180"
"36.8717105,-76.2748619","2597 Waverly Way NORFOLK VA 23504",36.8717105,-76.2748619,4,"l5181"
"38.619455,-77.26887","15365 Grist Mill Terrace WOODBRIDGE VA 22191",38.619455,-77.26887,4,"l5182"
"39.1012336,-77.5809043","122 Governors Drive SW LEESBURG VA 20175",39.1012336,-77.5809043,4,"l5183"
"38.745697,-77.555269","12043 Elliots Oak Place BRISTOW VA 20136",38.745697,-77.555269,4,"l5184"
"38.0474714,-78.4618958","1214 Agnese Street CHARLOTTESVILLE VA 22901",38.0474714,-78.4618958,4,"l5185"
"37.5166373,-77.4468685","1701 Stockton Street RICHMOND VA 23224",37.5166373,-77.4468685,4,"l5186"
"38.2504411,-78.4382927","39 East Daffodil Road RUCKERSVILLE VA 22968",38.2504411,-78.4382927,4,"l5187"
"37.4383998,-77.4603301","3604 Meadowdale Blvd NORTH CHESTERFIELD VA 23234",37.4383998,-77.4603301,4,"l5188"
"37.4211522,-77.5442672","5802 Scotts Bluff Terrace CHESTERFIELD VA 23832",37.4211522,-77.5442672,4,"l5189"
"38.7492481,-78.6436637","5899 Broad Street MOUNT JACKSON VA 22842",38.7492481,-78.6436637,4,"l5190"
"37.5025468,-76.9305095","14130 New Kent Highway LANEXA VA 23089",37.5025468,-76.9305095,4,"l5191"
"38.7954719,-77.508897","10460 Saint Croix Lane MANASSAS VA 20109",38.7954719,-77.508897,4,"l5192"
"37.5847425,-77.4342273","9 East Laburnum Avenue RICHMOND VA 23222",37.5847425,-77.4342273,4,"l5193"
"36.8806986,-76.3118271","1543 West 40th Street Apt B NORFOLK VA 23508",36.8806986,-76.3118271,4,"l5194"
"39.1748867,-78.0487214","30 Stonebrier Lane BERRYVILLE VA 22611",39.1748867,-78.0487214,4,"l5195"
"37.7662731,-79.8889412","355 White Rock Gap Road COVINGTON VA 24426",37.7662731,-79.8889412,4,"l5196"
"38.9136154,-77.4986401","43477 Hopestone Terrace CHANTILLY VA 20152",38.9136154,-77.4986401,4,"l5197"
"38.6472779,-77.2744353","14054 Grayson Road WOODBRIDGE VA 22191",38.6472779,-77.2744353,4,"l5198"
"38.5658721,-77.2956668","17694 Avenel Lane DUMFRIES VA 22026",38.5658721,-77.2956668,4,"l5199"
"38.1322784,-76.6634011","194 Weatherall Drive MONTROSS VA 22520",38.1322784,-76.6634011,4,"l5200"
"39.0562892,-77.4678162","20226 Seneca Square ASHBURN VA 20147",39.0562892,-77.4678162,4,"l5201"
"38.0685552,-78.6713623","1719 Wickham Way CHARLOTTESVILLE VA 22901",38.0685552,-78.6713623,4,"l5202"
"37.4209477,-77.6099181","11701 Grackle Court MIDLOTHIAN VA 23112",37.4209477,-77.6099181,4,"l5203"
"37.2078227,-77.481983","4705 Fairway Road NORTH DINWIDDIE VA 23803",37.2078227,-77.481983,4,"l5204"
"37.034536,-76.4198485","1768 Fruitwood Drive Apt. A HAMPTON VA 23666",37.034536,-76.4198485,4,"l5205"
"37.9255076,-78.3463755","7 Northwood Road PALMYRA VA 22963",37.9255076,-78.3463755,4,"l5206"
"37.0686076,-76.3832967","21 Sacramento Drive Apt 7F HAMPTON VA 23666",37.0686076,-76.3832967,4,"l5207"
"38.0587692,-78.50354","1418 Ricky Road Apt #B CHARLOTTESVILLE VA 22901",38.0587692,-78.50354,4,"l5208"
"36.7575644,-76.5840273","7002 Castello Point #102 SUFFOLK VA 23434",36.7575644,-76.5840273,4,"l5209"
"36.9008146,-76.2481156","956 Albert Avenue NORFOLK VA 23513",36.9008146,-76.2481156,4,"l5210"
"37.4966706,-77.4988977","5649 Warwick Road RICHMOND VA 23224",37.4966706,-77.4988977,4,"l5211"
"38.6536906,-77.3379388","13719 Greenwood Drive DALE CITY VA 22193",38.6536906,-77.3379388,4,"l5212"
"36.6283262,-79.3845455","120 Freeze Road DANVILLE VA 24540",36.6283262,-79.3845455,4,"l5213"
"37.5416689,-77.4635648","1520 Lakeview Avenue RICHMOND VA 23220",37.5416689,-77.4635648,4,"l5214"
"36.6602428,-79.7964026","300 Carlisle Road AXTON VA 24054",36.6602428,-79.7964026,36,"l5215"
"37.6599072,-76.418859","107 Steamboat Road IRVINGTON VA 22480",37.6599072,-76.418859,16,"l5216"
"37.5785418,-77.5882411","103 North Mooreland Road RICHMOND VA 23229",37.5785418,-77.5882411,70,"l5217"
"38.897179,-77.2740762","415 Windover Avenue NW VIENNA VA 22180",38.897179,-77.2740762,69,"l5218"
"39.0491172,-77.5743586","20600 Red Cedar Drive LEESBURG VA 20175",39.0491172,-77.5743586,34,"l5219"
"37.3957224,-79.2070335","122 Fleetwood Drive LYNCHBURG VA 24501",37.3957224,-79.2070335,30,"l5220"
"37.225458,-80.00005","4254 Colonial Avenue ROANOKE VA 24018",37.225458,-80.00005,70,"l5221"
"38.0025994,-78.5010928","1232 Stoney Ridge Road CHARLOTTESVILLE VA 22902",38.0025994,-78.5010928,24,"l5222"
"37.5967607,-77.6300514","12285 Patterson Avenue RICHMOND VA 23238",37.5967607,-77.6300514,10,"l5223"
"37.5847537,-77.5695093","499 North Parham Road HENRICO VA 23229",37.5847537,-77.5695093,125,"l5224"
"37.1876171,-80.4062326","3600 Yellow Sulphur Road BLACKSBURG VA 24060",37.1876171,-80.4062326,30,"l5225"
"37.9002975,-76.8747535","170 Melody Court TAPPAHANNOCK VA 22560",37.9002975,-76.8747535,15,"l5226"
"37.6126574,-77.6242574","11600 Gayton Road RICHMOND VA 23238",37.6126574,-77.6242574,16,"l5227"
"37.5798244,-77.4510449","1201 Palmyra Avenue RICHMOND VA 23227",37.5798244,-77.4510449,20,"l5228"
"38.7092169,-77.183496","7002 Stone Inlet Drive FORT BELVOIR VA 22060",38.7092169,-77.183496,NA,"l5229"
"38.7762383,-77.194914","6528 Lee Valley Drive Apt 103 SPRINGFIELD VA 22150",38.7762383,-77.194914,NA,"l5230"
"38.7895559,-77.1867531","5912 Backlick Road SPRINGFIELD VA 22150",38.7895559,-77.1867531,NA,"l5231"
"38.7326848,-77.1075926","4405 Groombridge Way ALEXANDRIA VA 22309",38.7326848,-77.1075926,NA,"l5232"
"38.8638142,-77.0792084","2006 Columbia Pike UPPR 4 ARLINGTON VA 22204",38.8638142,-77.0792084,NA,"l5233"
"38.841055,-77.110882","3414 Terrace Drive Apt 1634 ALEXANDRIA VA 22302",38.841055,-77.110882,NA,"l5234"
"38.8327711,-77.1273708","5601 Harding Avenue ALEXANDRIA VA 22311",38.8327711,-77.1273708,NA,"l5235"
"38.8228734,-77.1227637","5420 Richenbacher Avenue Apt 201 ALEXANDRIA VA 22304",38.8228734,-77.1227637,NA,"l5236"
"38.937925,-77.370069","2376 Antiqua Court RESTON VA 20191",38.937925,-77.370069,NA,"l5237"
"38.887867,-77.416366","3003 Virginia Dare Court CHANTILLY VA 20151",38.887867,-77.416366,NA,"l5238"
"38.9736949,-77.402439","1249 Sterling Road HERNDON VA 20170",38.9736949,-77.402439,NA,"l5239"
"38.8340669,-77.2023857","4109 Medford Drive APT 40 ANNANDALE VA 22003",38.8340669,-77.2023857,NA,"l5240"
"38.8545553,-77.23221","8314 Tobin Road APT T2 ANNANDALE VA 22003",38.8545553,-77.23221,NA,"l5241"
"38.8445993,-77.1351202","3635 Barcroft View Ter Apt 101 FALLS CHURCH VA 22041",38.8445993,-77.1351202,NA,"l5242"
"38.8514693,-77.1390264","6009 Vista Drive APT 101 FALLS CHURCH VA 22041",38.8514693,-77.1390264,NA,"l5243"
"38.3160181,-77.5007455","706 Denton Circle FREDERICKSBURG VA 22401",38.3160181,-77.5007455,NA,"l5244"
"38.8339908,-77.4449124","6168 Strasburg Drive CENTREVILLE VA 20121",38.8339908,-77.4449124,NA,"l5245"
"38.7317902,-77.1093362","8333 Pondside TE ALEXANDRIA VA 22309",38.7317902,-77.1093362,NA,"l5246"
"37.1178811,-79.2928366","709 13th Street ALTAVISTA VA 24517",37.1178811,-79.2928366,NA,"l5247"
"38.800423,-77.1589629","5602 Bloomfield Drive APT 2 ALEXANDRIA VA 22312",38.800423,-77.1589629,NA,"l5248"
